dataset	subject	onset	offset	word
ses-006_task-wolf17	sub-01	257.07	257.88599999999997	Friends,
ses-006_task-wolf17	sub-01	258.078	258.66999999999996	enemies,
ses-006_task-wolf17	sub-01	258.75	259.158	business
ses-006_task-wolf17	sub-01	259.254	260.12600000000003	associates.
ses-006_task-wolf17	sub-01	260.278	260.886	['Anybody
ses-006_task-wolf17	sub-01	260.918	261.12600000000003	who'd
ses-006_task-wolf17	sub-01	261.158	261.374	ever
ses-006_task-wolf17	sub-01	261.422	261.60600000000005	known
ses-006_task-wolf17	sub-01	261.638	261.782	me
ses-006_task-wolf17	sub-01	261.806	261.966	or']
ses-006_task-wolf17	sub-01	261.998	262.262	taken
ses-006_task-wolf17	sub-01	262.326	262.526	so
ses-006_task-wolf17	sub-01	262.558	262.702	much
ses-006_task-wolf17	sub-01	262.726	262.862	as
ses-006_task-wolf17	sub-01	262.886	263.04600000000005	a
ses-006_task-wolf17	sub-01	263.078	263.35799999999995	stock
ses-006_task-wolf17	sub-01	263.414	264.05	tip.
ses-006_task-wolf17	sub-01	273.73	274.04200000000003	The
ses-006_task-wolf17	sub-01	274.066	274.25	first
ses-006_task-wolf17	sub-01	274.29	274.466	name
ses-006_task-wolf17	sub-01	274.498	274.618	on
ses-006_task-wolf17	sub-01	274.634	274.738	the
ses-006_task-wolf17	sub-01	274.754	275.31	list
ses-006_task-wolf17	sub-01	276.05	276.338	was
ses-006_task-wolf17	sub-01	276.354	277.15	Donnie.
ses-006_task-wolf17	sub-01	279.05	279.538	Jordan,
ses-006_task-wolf17	sub-01	279.554	279.65799999999996	do
ses-006_task-wolf17	sub-01	279.674	279.82599999999996	you
ses-006_task-wolf17	sub-01	279.858	280.002	know
ses-006_task-wolf17	sub-01	280.026	280.18600000000004	how
ses-006_task-wolf17	sub-01	280.218	280.362	good
ses-006_task-wolf17	sub-01	280.386	280.49800000000005	it
ses-006_task-wolf17	sub-01	280.514	280.642	is
ses-006_task-wolf17	sub-01	280.666	280.802	to
ses-006_task-wolf17	sub-01	280.826	280.96200000000005	have
ses-006_task-wolf17	sub-01	280.986	281.122	you
ses-006_task-wolf17	sub-01	281.146	281.28200000000004	back
ses-006_task-wolf17	sub-01	281.306	281.442	in
ses-006_task-wolf17	sub-01	281.466	281.65000000000003	['this
ses-006_task-wolf17	sub-01	281.69	282.322	office?
ses-006_task-wolf17	sub-01	282.506	282.866	It's
ses-006_task-wolf17	sub-01	282.898	283.06600000000003	not']
ses-006_task-wolf17	sub-01	283.098	283.218	['the
ses-006_task-wolf17	sub-01	283.234	283.53	same
ses-006_task-wolf17	sub-01	283.61	283.802	when
ses-006_task-wolf17	sub-01	283.826	284.01000000000005	"you're""""]"
ses-006_task-wolf17	sub-01	284.05	284.69	['gone.
ses-006_task-wolf17	sub-01	284.85	285.33000000000004	It's
ses-006_task-wolf17	sub-01	285.41	285.802	sad.
ses-006_task-wolf17	sub-01	285.866	286.018	You']
ses-006_task-wolf17	sub-01	286.034	286.402	understand?
ses-006_task-wolf17	sub-01	286.506	286.722	That
ses-006_task-wolf17	sub-01	286.746	287.066	fucking
ses-006_task-wolf17	sub-01	287.098	287.33000000000004	Steve
ses-006_task-wolf17	sub-01	287.37	287.706	['Madden
ses-006_task-wolf17	sub-01	287.738	287.978	
ses-006_task-wolf17	sub-01	288.034	288.178	huh?
ses-006_task-wolf17	sub-01	288.194	288.83000000000004	I
ses-006_task-wolf17	sub-01	289.21	289.51399999999995	['Swear
ses-006_task-wolf17	sub-01	289.522	289.618	to
ses-006_task-wolf17	sub-01	289.634	289.738	God
ses-006_task-wolf17	sub-01	289.754	289.834	
ses-006_task-wolf17	sub-01	289.842	289.962	I
ses-006_task-wolf17	sub-01	289.986	290.146	can't
ses-006_task-wolf17	sub-01	290.178	290.346	even
ses-006_task-wolf17	sub-01	290.378	290.522	think
ses-006_task-wolf17	sub-01	290.546	290.658	it,
ses-006_task-wolf17	sub-01	290.674	290.75399999999996	you
ses-006_task-wolf17	sub-01	290.762	291.002	know?
ses-006_task-wolf17	sub-01	291.066	291.24199999999996	Every
ses-006_task-wolf17	sub-01	291.266	291.40200000000004	time
ses-006_task-wolf17	sub-01	291.426	291.562	I
ses-006_task-wolf17	sub-01	291.586	291.74600000000004	think
ses-006_task-wolf17	sub-01	291.778	291.922	about
ses-006_task-wolf17	sub-01	291.946	292.202	him,
ses-006_task-wolf17	sub-01	292.266	292.466	my
ses-006_task-wolf17	sub-01	292.498	292.73	blood
ses-006_task-wolf17	sub-01	292.77	293.21799999999996	boils.
ses-006_task-wolf17	sub-01	293.274	293.442	I
ses-006_task-wolf17	sub-01	293.466	293.73	"[""""can't"
ses-006_task-wolf17	sub-01	293.77	293.96999999999997	even
ses-006_task-wolf17	sub-01	294.01	294.186	say
ses-006_task-wolf17	sub-01	294.218	294.41	his
ses-006_task-wolf17	sub-01	294.45	294.824	name.']
ses-006_task-wolf17	sub-01	294.922	295.29200000000003	['Wow.
ses-006_task-wolf17	sub-01	295.356	295.484	You
ses-006_task-wolf17	sub-01	295.492	295.588	know
ses-006_task-wolf17	sub-01	295.604	295.70799999999997	
ses-006_task-wolf17	sub-01	295.724	295.876	it's
ses-006_task-wolf17	sub-01	295.908	296.54	disgusting.
ses-006_task-wolf17	sub-01	296.62	296.812	I
ses-006_task-wolf17	sub-01	296.836	297.036	grew
ses-006_task-wolf17	sub-01	297.068	297.188	up
ses-006_task-wolf17	sub-01	297.204	297.332	with
ses-006_task-wolf17	sub-01	297.356	297.516	this
ses-006_task-wolf17	sub-01	297.548	297.716	guy
ses-006_task-wolf17	sub-01	297.748	297.844	and
ses-006_task-wolf17	sub-01	297.852	297.972	he
ses-006_task-wolf17	sub-01	297.996	298.34	betrays
ses-006_task-wolf17	sub-01	298.38	298.532	me
ses-006_task-wolf17	sub-01	298.556	298.692	like
ses-006_task-wolf17	sub-01	298.716	299.308	that.
ses-006_task-wolf17	sub-01	299.484	300.19599999999997	Ugh.
ses-006_task-wolf17	sub-01	300.348	300.564	Did
ses-006_task-wolf17	sub-01	300.572	300.644	he
ses-006_task-wolf17	sub-01	300.652	301.2	ever
ses-006_task-wolf17	sub-01	301.94	302.252	get
ses-006_task-wolf17	sub-01	302.276	302.43600000000004	back
ses-006_task-wolf17	sub-01	302.468	302.564	to
ses-006_task-wolf17	sub-01	302.572	302.668	you
ses-006_task-wolf17	sub-01	302.684	302.884	about
ses-006_task-wolf17	sub-01	302.932	303.09200000000004	that,
ses-006_task-wolf17	sub-01	303.116	303.796	um.
ses-006_task-wolf17	sub-01	303.988	304.316	About
ses-006_task-wolf17	sub-01	304.348	304.78000000000003	that
ses-006_task-wolf17	sub-01	304.9	305.56	account?
ses-006_task-wolf17	sub-01	311.54	311.80400000000003	You
ses-006_task-wolf17	sub-01	311.812	311.932	know,
ses-006_task-wolf17	sub-01	311.956	312.06800000000004	you
ses-006_task-wolf17	sub-01	312.084	312.236	remember,
ses-006_task-wolf17	sub-01	312.268	312.34	it
ses-006_task-wolf17	sub-01	312.34	312.452	was
ses-006_task-wolf17	sub-01	312.476	312.66	like
ses-006_task-wolf17	sub-01	312.7	312.852	four
ses-006_task-wolf17	sub-01	312.876	312.988	or
ses-006_task-wolf17	sub-01	313.004	313.18	five
ses-006_task-wolf17	sub-01	313.22	313.42	mil,
ses-006_task-wolf17	sub-01	313.46	313.65999999999997	something
ses-006_task-wolf17	sub-01	313.7	313.852	like
ses-006_task-wolf17	sub-01	313.876	314.012	that,
ses-006_task-wolf17	sub-01	314.036	314.508	right?
ses-006_task-wolf17	sub-01	314.644	314.844	It
ses-006_task-wolf17	sub-01	314.852	314.972	was
ses-006_task-wolf17	sub-01	314.996	315.156	supposed
ses-006_task-wolf17	sub-01	315.188	315.692	to
ses-006_task-wolf17	sub-01	315.836	316.14	kick
ses-006_task-wolf17	sub-01	316.18	316.332	back
ses-006_task-wolf17	sub-01	316.356	316.468	four
ses-006_task-wolf17	sub-01	316.484	316.58799999999997	or
ses-006_task-wolf17	sub-01	316.604	316.73199999999997	five
ses-006_task-wolf17	sub-01	316.756	316.916	mil,
ses-006_task-wolf17	sub-01	316.948	317.068	was
ses-006_task-wolf17	sub-01	317.084	317.64	it?
ses-006_task-wolf17	sub-01	322.31	322.67	See,
ses-006_task-wolf17	sub-01	322.71	322.86199999999997	I
ses-006_task-wolf17	sub-01	322.886	323.45000000000005	was.
ses-006_task-wolf17	sub-01	323.79	324.07800000000003	I
ses-006_task-wolf17	sub-01	324.094	324.246	was
ses-006_task-wolf17	sub-01	324.278	324.54200000000003	fucked
ses-006_task-wolf17	sub-01	324.566	324.726	up,
ses-006_task-wolf17	sub-01	324.758	325.10999999999996	['Jordan.
ses-006_task-wolf17	sub-01	325.15	325.25399999999996	You
ses-006_task-wolf17	sub-01	325.262	325.622	know
ses-006_task-wolf17	sub-01	325.726	325.894	
ses-006_task-wolf17	sub-01	325.902	326.07	I
ses-006_task-wolf17	sub-01	326.11	326.67	remember.
ses-006_task-wolf17	sub-01	326.83	327.174	Yeah,
ses-006_task-wolf17	sub-01	327.222	327.78999999999996	right.
ses-006_task-wolf17	sub-01	327.95	328.84999999999997	Stupid.
ses-006_task-wolf17	sub-01	329.67	330.05400000000003	Well,
ses-006_task-wolf17	sub-01	330.102	330.214	you
ses-006_task-wolf17	sub-01	330.222	330.318	know,
ses-006_task-wolf17	sub-01	330.334	330.438	if
ses-006_task-wolf17	sub-01	330.454	330.558	he
ses-006_task-wolf17	sub-01	330.574	330.822	calls
ses-006_task-wolf17	sub-01	330.846	331.07800000000003	you,
ses-006_task-wolf17	sub-01	331.134	331.302	you
ses-006_task-wolf17	sub-01	331.326	331.43800000000005	make
ses-006_task-wolf17	sub-01	331.454	331.558	sure
ses-006_task-wolf17	sub-01	331.574	331.726	and
ses-006_task-wolf17	sub-01	331.758	332.07	contact
ses-006_task-wolf17	sub-01	332.15	332.342	me,
ses-006_task-wolf17	sub-01	332.366	333.05	okay?
ses-006_task-wolf17	sub-01	335.19	335.574	Yeah,
ses-006_task-wolf17	sub-01	335.622	335.78200000000004	of
ses-006_task-wolf17	sub-01	335.806	335.966	course.
ses-006_task-wolf17	sub-01	335.998	336.142	Of
ses-006_task-wolf17	sub-01	336.166	336.59	course,
ses-006_task-wolf17	sub-01	336.71	336.96599999999995	yeah,
ses-006_task-wolf17	sub-01	336.998	337.166	of
ses-006_task-wolf17	sub-01	337.198	337.51	course,
ses-006_task-wolf17	sub-01	337.59	337.84599999999995	yeah,
ses-006_task-wolf17	sub-01	337.878	338.142	no,
ses-006_task-wolf17	sub-01	338.206	338.406	of
ses-006_task-wolf17	sub-01	338.438	339.01	course.
ses-006_task-wolf17	sub-01	342.71	342.998	You
ses-006_task-wolf17	sub-01	343.014	343.094	gonna
ses-006_task-wolf17	sub-01	343.102	343.238	eat
ses-006_task-wolf17	sub-01	343.254	343.382	that
ses-006_task-wolf17	sub-01	343.406	343.56600000000003	last
ses-006_task-wolf17	sub-01	343.598	343.742	piece
ses-006_task-wolf17	sub-01	343.766	343.85400000000004	of
ses-006_task-wolf17	sub-01	343.862	344.27000000000004	yellowtail,
ses-006_task-wolf17	sub-01	344.31	346.18	['bud?
ses-006_task-wolf17	sub-01	346.29	346.552	That's
ses-006_task-wolf17	sub-01	346.576	346.78400000000005	all.
ses-006_task-wolf17	sub-01	346.832	346.992	It's
ses-006_task-wolf17	sub-01	347.016	347.12800000000004	all']
ses-006_task-wolf17	sub-01	347.144	347.82	yours.
ses-006_task-wolf17	sub-01	348.76	349.048	Did
ses-006_task-wolf17	sub-01	349.064	349.144	I
ses-006_task-wolf17	sub-01	349.152	349.272	get
ses-006_task-wolf17	sub-01	349.296	349.86	this?
ses-006_task-wolf17	sub-01	352.68	353.064	So,
ses-006_task-wolf17	sub-01	353.112	353.29600000000005	what
ses-006_task-wolf17	sub-01	353.328	353.496	else
ses-006_task-wolf17	sub-01	353.528	354.1	is.
ses-006_task-wolf17	sub-01	357.08	357.472	"[""""How's""""]"
ses-006_task-wolf17	sub-01	357.496	357.96799999999996	Naomi
ses-006_task-wolf17	sub-01	357.984	358.08799999999997	and
ses-006_task-wolf17	sub-01	358.104	358.65999999999997	everything?
ses-006_task-wolf17	sub-01	359.04	359.35200000000003	You
ses-006_task-wolf17	sub-01	359.376	359.70399999999995	know.
ses-006_task-wolf17	sub-01	359.792	359.94399999999996	You
ses-006_task-wolf17	sub-01	359.952	360.048	know
ses-006_task-wolf17	sub-01	360.064	360.168	how
ses-006_task-wolf17	sub-01	360.184	360.288	it
ses-006_task-wolf17	sub-01	360.304	360.67199999999997	is.
ses-006_task-wolf17	sub-01	360.776	360.992	She
ses-006_task-wolf17	sub-01	361.016	361.208	hates
ses-006_task-wolf17	sub-01	361.224	361.352	my
ses-006_task-wolf17	sub-01	361.376	361.65599999999995	fucking
ses-006_task-wolf17	sub-01	361.688	362.26	guts.
ses-006_task-wolf17	sub-01	364.52	364.912	"[""""How's""""]"
ses-006_task-wolf17	sub-01	364.936	365.23999999999995	Ellie?
ses-006_task-wolf17	sub-01	365.28	365.85999999999996	Good?
ses-006_task-wolf17	sub-01	366.96	367.352	"[""""She's"
ses-006_task-wolf17	sub-01	367.376	367.536	still
ses-006_task-wolf17	sub-01	367.568	367.888	alive
ses-006_task-wolf17	sub-01	367.944	368.44800000000004	so
ses-006_task-wolf17	sub-01	368.584	368.856	my
ses-006_task-wolf17	sub-01	368.888	369.152	life
ses-006_task-wolf17	sub-01	369.216	369.416	is
ses-006_task-wolf17	sub-01	369.448	369.75199999999995	fucked,
ses-006_task-wolf17	sub-01	369.776	369.91200000000003	you
ses-006_task-wolf17	sub-01	369.936	370.57599999999996	know?
ses-006_task-wolf17	sub-01	370.768	371.53999999999996	Yeah.
ses-006_task-wolf17	sub-01	378.57	378.954	Mister
ses-006_task-wolf17	sub-01	379.002	379.79	Jordan?
ses-006_task-wolf17	sub-01	381.53	381.914	Mister
ses-006_task-wolf17	sub-01	381.962	382.306	Jordan,
ses-006_task-wolf17	sub-01	382.338	382.458	you
ses-006_task-wolf17	sub-01	382.474	382.602	got
ses-006_task-wolf17	sub-01	382.626	382.738	a
ses-006_task-wolf17	sub-01	382.754	383.51	visitor.
ses-006_task-wolf17	sub-01	384.13	384.87	What?
ses-006_task-wolf17	sub-01	385.65	385.986	You
ses-006_task-wolf17	sub-01	386.018	386.186	got
ses-006_task-wolf17	sub-01	386.218	386.386	a
ses-006_task-wolf17	sub-01	386.418	387.19	visitor.
ses-006_task-wolf17	sub-01	403.11	403.422	I
ses-006_task-wolf17	sub-01	403.446	403.58200000000005	need
ses-006_task-wolf17	sub-01	403.606	403.718	you
ses-006_task-wolf17	sub-01	403.734	403.83799999999997	to
ses-006_task-wolf17	sub-01	403.854	403.98199999999997	get
ses-006_task-wolf17	sub-01	404.006	404.77	dressed.
ses-006_task-wolf17	sub-01	405.15	405.59799999999996	['What?
ses-006_task-wolf17	sub-01	405.654	405.846	What
ses-006_task-wolf17	sub-01	405.878	406.046	the
ses-006_task-wolf17	sub-01	406.078	406.38199999999995	fuck's
ses-006_task-wolf17	sub-01	406.406	406.61400000000003	going']
ses-006_task-wolf17	sub-01	406.662	407.25	on?
ses-006_task-wolf17	sub-01	412.23	412.56600000000003	"[""""You're""""]"
ses-006_task-wolf17	sub-01	412.598	412.766	going
ses-006_task-wolf17	sub-01	412.798	412.918	to
ses-006_task-wolf17	sub-01	412.934	413.53000000000003	jail.
ses-006_task-wolf17	sub-01	425.92	426.184	All
ses-006_task-wolf17	sub-01	426.192	426.74	right.
ses-006_task-wolf17	sub-01	427.36	427.712	"[""""I'll"
ses-006_task-wolf17	sub-01	427.736	427.872	get
ses-006_task-wolf17	sub-01	427.896	428.05600000000004	some
ses-006_task-wolf17	sub-01	428.088	428.416	clothes
ses-006_task-wolf17	sub-01	428.448	428.856	on.']
ses-006_task-wolf17	sub-01	428.968	429.232	"[""""We'll"
ses-006_task-wolf17	sub-01	429.256	429.368	give
ses-006_task-wolf17	sub-01	429.384	429.488	you
ses-006_task-wolf17	sub-01	429.504	429.584	a
ses-006_task-wolf17	sub-01	429.592	429.736	hand
ses-006_task-wolf17	sub-01	429.768	429.912	with
ses-006_task-wolf17	sub-01	429.936	430.5	that.']
ses-006_task-wolf17	sub-01	439.84	440.73999999999995	Okay.
ses-006_task-wolf17	sub-01	453.4	454.5	FBI.
ses-006_task-wolf17	sub-01	455.14	455.5	Please
ses-006_task-wolf17	sub-01	455.54	455.668	sit
ses-006_task-wolf17	sub-01	455.684	455.884	down.
ses-006_task-wolf17	sub-01	455.932	456.11600000000004	Put
ses-006_task-wolf17	sub-01	456.148	456.29200000000003	your
ses-006_task-wolf17	sub-01	456.316	457.82	hands where they can be seen and shut
ses-006_task-wolf17	sub-01	457.86	458.44	up.
ses-006_task-wolf17	sub-01	492.0	492.288	I
ses-006_task-wolf17	sub-01	492.304	492.47999999999996	gave
ses-006_task-wolf17	sub-01	492.52	492.71999999999997	up
ses-006_task-wolf17	sub-01	492.76	493.34	everyone.
ses-006_task-wolf17	sub-01	494.2	494.488	And
ses-006_task-wolf17	sub-01	494.504	494.656	in
ses-006_task-wolf17	sub-01	494.688	495.26	return,
ses-006_task-wolf17	sub-01	495.76	496.048	I
ses-006_task-wolf17	sub-01	496.064	496.24	got
ses-006_task-wolf17	sub-01	496.28	496.57599999999996	three
ses-006_task-wolf17	sub-01	496.648	496.85600000000005	years
ses-006_task-wolf17	sub-01	496.888	497.056	in
ses-006_task-wolf17	sub-01	497.088	497.28000000000003	some
ses-006_task-wolf17	sub-01	497.32	497.808	['hellhole
ses-006_task-wolf17	sub-01	497.824	497.928	in
ses-006_task-wolf17	sub-01	497.944	498.392	Nevada
ses-006_task-wolf17	sub-01	498.416	498.616	I'd
ses-006_task-wolf17	sub-01	498.648	498.84000000000003	never
ses-006_task-wolf17	sub-01	498.88	499.104	even']
ses-006_task-wolf17	sub-01	499.152	499.328	heard
ses-006_task-wolf17	sub-01	499.344	499.9	of.
ses-006_task-wolf17	sub-01	502.04	502.35200000000003	Like
ses-006_task-wolf17	sub-01	502.376	502.536	my
ses-006_task-wolf17	sub-01	502.568	502.936	pops
ses-006_task-wolf17	sub-01	502.968	503.20000000000005	mad
ses-006_task-wolf17	sub-01	503.24	503.52	Max
ses-006_task-wolf17	sub-01	503.56	503.736	had
ses-006_task-wolf17	sub-01	503.768	504.34	said,
ses-006_task-wolf17	sub-01	505.04	505.35200000000003	the
ses-006_task-wolf17	sub-01	505.376	505.71999999999997	chickens
ses-006_task-wolf17	sub-01	505.76	505.936	had
ses-006_task-wolf17	sub-01	505.968	506.16	come
ses-006_task-wolf17	sub-01	506.2	506.352	home
ses-006_task-wolf17	sub-01	506.376	506.536	to
ses-006_task-wolf17	sub-01	506.568	507.18	roost.
ses-006_task-wolf17	sub-01	509.08	509.512	Whatever
ses-006_task-wolf17	sub-01	509.536	509.72	the
ses-006_task-wolf17	sub-01	509.76	510.03999999999996	fuck
ses-006_task-wolf17	sub-01	510.08	510.23199999999997	that
ses-006_task-wolf17	sub-01	510.256	510.72799999999995	means.
ses-006_task-wolf17	sub-01	515.24	515.552	His
ses-006_task-wolf17	sub-01	515.576	515.792	honor
ses-006_task-wolf17	sub-01	515.816	515.928	would
ses-006_task-wolf17	sub-01	515.944	516.144	agree
ses-006_task-wolf17	sub-01	516.192	516.352	that
ses-006_task-wolf17	sub-01	516.376	516.584	Mister
ses-006_task-wolf17	sub-01	516.632	517.112	Belfort
ses-006_task-wolf17	sub-01	517.136	517.2959999999999	has
ses-006_task-wolf17	sub-01	517.328	517.896	distinguished
ses-006_task-wolf17	sub-01	517.928	518.5	himself
ses-006_task-wolf17	sub-01	518.64	518.8919999999999	in
ses-006_task-wolf17	sub-01	518.916	519.124	terms
ses-006_task-wolf17	sub-01	519.172	519.356	of
ses-006_task-wolf17	sub-01	519.388	519.556	his
ses-006_task-wolf17	sub-01	519.588	520.4599999999999	cooperation.
ses-006_task-wolf17	sub-01	520.58	520.86	Mister
ses-006_task-wolf17	sub-01	520.9	521.292	Belfort
ses-006_task-wolf17	sub-01	521.316	521.452	has
ses-006_task-wolf17	sub-01	521.476	521.668	helped
ses-006_task-wolf17	sub-01	521.684	521.812	the
ses-006_task-wolf17	sub-01	521.836	522.092	government
ses-006_task-wolf17	sub-01	522.156	522.38	win
ses-006_task-wolf17	sub-01	522.42	522.9	convictions
ses-006_task-wolf17	sub-01	522.94	523.1160000000001	of
ses-006_task-wolf17	sub-01	523.148	523.364	over
ses-006_task-wolf17	sub-01	523.412	523.668	two
ses-006_task-wolf17	sub-01	523.724	524.1400000000001	dozen
ses-006_task-wolf17	sub-01	524.22	524.644	serious
ses-006_task-wolf17	sub-01	524.692	525.5600000000001	offenders
ses-006_task-wolf17	sub-01	526.42	526.732	and
ses-006_task-wolf17	sub-01	526.756	526.9159999999999	help
ses-006_task-wolf17	sub-01	526.948	527.116	them
ses-006_task-wolf17	sub-01	527.148	527.5160000000001	recover
ses-006_task-wolf17	sub-01	527.588	527.972	millions
ses-006_task-wolf17	sub-01	527.996	528.132	of
ses-006_task-wolf17	sub-01	528.156	528.4599999999999	dollars
ses-006_task-wolf17	sub-01	528.5	528.628	to
ses-006_task-wolf17	sub-01	528.644	528.772	be
ses-006_task-wolf17	sub-01	528.796	528.932	made
ses-006_task-wolf17	sub-01	528.956	529.332	available
ses-006_task-wolf17	sub-01	529.436	529.7	for
ses-006_task-wolf17	sub-01	529.74	530.5	restitution
ses-006_task-wolf17	sub-01	530.62	530.852	to
ses-006_task-wolf17	sub-01	530.876	531.036	their
ses-006_task-wolf17	sub-01	531.068	531.88	victims.
ses-006_task-wolf17	sub-01	534.3	534.636	The
ses-006_task-wolf17	sub-01	534.668	534.876	sentence
ses-006_task-wolf17	sub-01	534.908	535.028	of
ses-006_task-wolf17	sub-01	535.044	535.172	the
ses-006_task-wolf17	sub-01	535.196	535.404	court
ses-006_task-wolf17	sub-01	535.452	535.636	shall
ses-006_task-wolf17	sub-01	535.668	535.812	be
ses-006_task-wolf17	sub-01	535.836	536.428	36
ses-006_task-wolf17	sub-01	536.484	536.7	months
ses-006_task-wolf17	sub-01	536.74	536.916	in
ses-006_task-wolf17	sub-01	536.948	537.26	federal
ses-006_task-wolf17	sub-01	537.34	538.0	prison.
ses-006_task-wolf17	sub-01	539.66	540.044	Please
ses-006_task-wolf17	sub-01	540.092	540.396	remand
ses-006_task-wolf17	sub-01	540.428	540.572	the
ses-006_task-wolf17	sub-01	540.596	541.4	defendant.
ses-006_task-wolf17	sub-01	598.21	598.442	"[""""I'm"
ses-006_task-wolf17	sub-01	598.466	598.602	not
ses-006_task-wolf17	sub-01	598.626	598.922	ashamed']
ses-006_task-wolf17	sub-01	598.946	599.058	to
ses-006_task-wolf17	sub-01	599.074	599.322	admit
ses-006_task-wolf17	sub-01	599.346	599.91	it.
ses-006_task-wolf17	sub-01	600.57	600.8820000000001	When
ses-006_task-wolf17	sub-01	600.906	601.0659999999999	we
ses-006_task-wolf17	sub-01	601.098	601.37	arrived
ses-006_task-wolf17	sub-01	601.41	601.586	to
ses-006_task-wolf17	sub-01	601.618	602.23	prison,
ses-006_task-wolf17	sub-01	602.57	602.8580000000001	I
ses-006_task-wolf17	sub-01	602.874	603.0020000000001	was
ses-006_task-wolf17	sub-01	603.026	603.6339999999999	absolutely
ses-006_task-wolf17	sub-01	603.682	604.4300000000001	terrified.
ses-006_task-wolf17	sub-01	605.69	606.1300000000001	Belfort,
ses-006_task-wolf17	sub-01	606.17	606.298	on
ses-006_task-wolf17	sub-01	606.314	606.418	your
ses-006_task-wolf17	sub-01	606.434	606.898	['feet.
ses-006_task-wolf17	sub-01	607.034	607.282	But
ses-006_task-wolf17	sub-01	607.306	607.442	I
ses-006_task-wolf17	sub-01	607.466	607.722	needn't
ses-006_task-wolf17	sub-01	607.746	607.906	have']
ses-006_task-wolf17	sub-01	607.938	608.51	been.
ses-006_task-wolf17	sub-01	609.53	609.89	See,
ses-006_task-wolf17	sub-01	609.93	610.106	for
ses-006_task-wolf17	sub-01	610.138	610.306	a
ses-006_task-wolf17	sub-01	610.338	610.602	brief,
ses-006_task-wolf17	sub-01	610.666	611.0740000000001	fleeting
ses-006_task-wolf17	sub-01	611.122	611.7099999999999	moment,
ses-006_task-wolf17	sub-01	612.75	613.126	"[""""I'd"
ses-006_task-wolf17	sub-01	613.158	613.59	forgotten
ses-006_task-wolf17	sub-01	613.63	613.758	I']
ses-006_task-wolf17	sub-01	613.774	613.974	was
ses-006_task-wolf17	sub-01	614.022	614.61	rich.
ses-006_task-wolf17	sub-01	615.83	616.118	And
ses-006_task-wolf17	sub-01	616.134	616.2620000000001	I
ses-006_task-wolf17	sub-01	616.286	616.502	lived
ses-006_task-wolf17	sub-01	616.526	616.6379999999999	in
ses-006_task-wolf17	sub-01	616.654	616.782	a
ses-006_task-wolf17	sub-01	616.806	617.11	place
ses-006_task-wolf17	sub-01	617.19	617.4540000000001	where
ses-006_task-wolf17	sub-01	617.502	617.8539999999999	everything
ses-006_task-wolf17	sub-01	617.942	618.142	was
ses-006_task-wolf17	sub-01	618.166	618.35	for
ses-006_task-wolf17	sub-01	618.39	619.13	sale.
ses-006_task-wolf17	sub-01	621.87	622.222	"[""""Wouldn't"
ses-006_task-wolf17	sub-01	622.246	622.406	you
ses-006_task-wolf17	sub-01	622.438	622.582	like
ses-006_task-wolf17	sub-01	622.606	622.742	to']
ses-006_task-wolf17	sub-01	622.766	622.942	learn
ses-006_task-wolf17	sub-01	622.966	623.078	how
ses-006_task-wolf17	sub-01	623.094	623.2220000000001	to
ses-006_task-wolf17	sub-01	623.246	623.406	sell
ses-006_task-wolf17	sub-01	623.438	624.01	it?
ses-006_task-wolf17	sub-01	624.47	624.806	['So
ses-006_task-wolf17	sub-01	624.838	625.086	listen
ses-006_task-wolf17	sub-01	625.118	625.3180000000001	
ses-006_task-wolf17	sub-01	625.334	625.486	I've
ses-006_task-wolf17	sub-01	625.518	625.782	met
ses-006_task-wolf17	sub-01	625.846	626.094	bad
ses-006_task-wolf17	sub-01	626.142	626.726	motherfuckers
ses-006_task-wolf17	sub-01	626.758	626.878	in
ses-006_task-wolf17	sub-01	626.894	627.046	my
ses-006_task-wolf17	sub-01	627.078	627.486	life.
ses-006_task-wolf17	sub-01	627.598	627.9019999999999	Talking
ses-006_task-wolf17	sub-01	627.926	628.11	about
ses-006_task-wolf17	sub-01	628.15	628.406	rock
ses-006_task-wolf17	sub-01	628.438	628.934	stars,
ses-006_task-wolf17	sub-01	628.982	629.486	professional
ses-006_task-wolf17	sub-01	629.558	630.0939999999999	athletes,
ses-006_task-wolf17	sub-01	630.142	631.094	['gangsters.
ses-006_task-wolf17	sub-01	631.262	631.5419999999999	I'm
ses-006_task-wolf17	sub-01	631.566	631.7420000000001	telling']
ses-006_task-wolf17	sub-01	631.766	631.8779999999999	you,
ses-006_task-wolf17	sub-01	631.894	632.022	some
ses-006_task-wolf17	sub-01	632.046	632.23	real
ses-006_task-wolf17	sub-01	632.27	632.47	bad
ses-006_task-wolf17	sub-01	632.51	633.054	motherfuckers.
ses-006_task-wolf17	sub-01	633.102	633.31	But
ses-006_task-wolf17	sub-01	633.35	633.5980000000001	this
ses-006_task-wolf17	sub-01	633.654	634.294	guy,
ses-006_task-wolf17	sub-01	634.462	634.838	my
ses-006_task-wolf17	sub-01	634.894	635.11	good
ses-006_task-wolf17	sub-01	635.15	635.422	friend,
ses-006_task-wolf17	sub-01	635.486	635.806	Mister
ses-006_task-wolf17	sub-01	635.878	636.3100000000001	Jordan
ses-006_task-wolf17	sub-01	636.35	636.846	Belfort,
ses-006_task-wolf17	sub-01	636.878	637.046	is
