dataset	subject	onset	offset	word
ses-011_task-s02e03b	sub-01	262.532	263.54999999999995	unbelievably
ses-011_task-s02e03b	sub-01	263.63	264.49399999999997	arrogant
ses-011_task-s02e03b	sub-01	264.622	264.86600000000004	that
ses-011_task-s02e03b	sub-01	264.888	265.07399999999996	you
ses-011_task-s02e03b	sub-01	265.112	265.326	"[""""can't"
ses-011_task-s02e03b	sub-01	265.358	265.726	admit
ses-011_task-s02e03b	sub-01	265.758	265.906	that
ses-011_task-s02e03b	sub-01	265.928	266.206	there's
ses-011_task-s02e03b	sub-01	266.238	266.434	a']
ses-011_task-s02e03b	sub-01	266.472	266.894	teeny
ses-011_task-s02e03b	sub-01	266.942	267.502	tiny
ses-011_task-s02e03b	sub-01	267.566	268.39799999999997	possibility
ses-011_task-s02e03b	sub-01	268.574	268.914	that
ses-011_task-s02e03b	sub-01	268.952	269.106	you
ses-011_task-s02e03b	sub-01	269.128	269.26599999999996	could
ses-011_task-s02e03b	sub-01	269.288	269.426	be
ses-011_task-s02e03b	sub-01	269.448	269.72999999999996	wrong
ses-011_task-s02e03b	sub-01	269.8	270.13	about
ses-011_task-s02e03b	sub-01	270.2	270.82	this?
ses-011_task-s02e03b	sub-01	277.37	277.782	There
ses-011_task-s02e03b	sub-01	277.836	278.10200000000003	might
ses-011_task-s02e03b	sub-01	278.156	278.76	be
ses-011_task-s02e03b	sub-01	280.73	281.238	a
ses-011_task-s02e03b	sub-01	281.324	282.15000000000003	teeny
ses-011_task-s02e03b	sub-01	283.77	284.78999999999996	tiny
ses-011_task-s02e03b	sub-01	286.65	287.59	possibility.
ses-011_task-s02e03b	sub-01	290.01	290.32599999999996	['I
ses-011_task-s02e03b	sub-01	290.348	290.546	"can't""""]"
ses-011_task-s02e03b	sub-01	290.578	290.822	believe
ses-011_task-s02e03b	sub-01	290.876	291.046	you
ses-011_task-s02e03b	sub-01	291.068	291.75	caved.
ses-011_task-s02e03b	sub-01	294.25	294.998	What?
ses-011_task-s02e03b	sub-01	295.164	295.49399999999997	You
ses-011_task-s02e03b	sub-01	295.532	295.782	just
ses-011_task-s02e03b	sub-01	295.836	296.434	abandoned
ses-011_task-s02e03b	sub-01	296.482	296.598	your
ses-011_task-s02e03b	sub-01	296.604	296.822	whole
ses-011_task-s02e03b	sub-01	296.876	297.186	belief
ses-011_task-s02e03b	sub-01	297.218	297.8	system.
ses-011_task-s02e03b	sub-01	299.61	299.998	Not
ses-011_task-s02e03b	sub-01	300.044	300.15799999999996	I
ses-011_task-s02e03b	sub-01	300.164	300.334	mean,
ses-011_task-s02e03b	sub-01	300.372	300.718	before
ses-011_task-s02e03b	sub-01	300.804	301.006	['I
ses-011_task-s02e03b	sub-01	301.028	301.226	didn't
ses-011_task-s02e03b	sub-01	301.258	301.454	agree
ses-011_task-s02e03b	sub-01	301.492	301.646	with
ses-011_task-s02e03b	sub-01	301.668	301.806	you
ses-011_task-s02e03b	sub-01	301.828	301.91799999999995	
ses-011_task-s02e03b	sub-01	301.924	301.998	but
ses-011_task-s02e03b	sub-01	302.004	302.17400000000004	at
ses-011_task-s02e03b	sub-01	302.212	302.366	least
ses-011_task-s02e03b	sub-01	302.388	302.95399999999995	respected
ses-011_task-s02e03b	sub-01	303.002	303.55	you.
ses-011_task-s02e03b	sub-01	303.7	304.25399999999996	But
ses-011_task-s02e03b	sub-01	304.372	304.654	no.
ses-011_task-s02e03b	sub-01	304.692	305.374	How
ses-011_task-s02e03b	sub-01	305.572	305.838	are
ses-011_task-s02e03b	sub-01	305.844	305.918	you
ses-011_task-s02e03b	sub-01	305.924	305.998	going
ses-011_task-s02e03b	sub-01	306.004	306.07800000000003	to
ses-011_task-s02e03b	sub-01	306.084	306.206	go
ses-011_task-s02e03b	sub-01	306.228	306.414	into
ses-011_task-s02e03b	sub-01	306.452	306.702	work
ses-011_task-s02e03b	sub-01	306.756	307.46999999999997	tomorrow?
ses-011_task-s02e03b	sub-01	307.97	308.286	How
ses-011_task-s02e03b	sub-01	308.308	308.44599999999997	are
ses-011_task-s02e03b	sub-01	308.468	308.558	you
ses-011_task-s02e03b	sub-01	308.564	308.68600000000004	going
ses-011_task-s02e03b	sub-01	308.708	308.942	to
ses-011_task-s02e03b	sub-01	308.996	309.262	face
ses-011_task-s02e03b	sub-01	309.316	309.486	the
ses-011_task-s02e03b	sub-01	309.508	309.74199999999996	other
ses-011_task-s02e03b	sub-01	309.796	310.154	science
ses-011_task-s02e03b	sub-01	310.202	310.618	guides?
ses-011_task-s02e03b	sub-01	310.714	311.118	How
ses-011_task-s02e03b	sub-01	311.204	311.406	are
ses-011_task-s02e03b	sub-01	311.428	311.566	you
ses-011_task-s02e03b	sub-01	311.588	311.678	going
ses-011_task-s02e03b	sub-01	311.684	311.80600000000004	to
ses-011_task-s02e03b	sub-01	311.828	312.06199999999995	face
ses-011_task-s02e03b	sub-01	312.116	312.71999999999997	yourself?
ses-011_task-s02e03b	sub-01	324.89	325.64	It
ses-011_task-s02e03b	sub-01	329.93	330.294	that
ses-011_task-s02e03b	sub-01	330.332	330.582	was
ses-011_task-s02e03b	sub-01	330.636	330.99800000000005	['fun.
ses-011_task-s02e03b	sub-01	331.084	331.286	So
ses-011_task-s02e03b	sub-01	331.308	331.586	
ses-011_task-s02e03b	sub-01	331.618	332.242	who's
ses-011_task-s02e03b	sub-01	332.386	332.694	I
ses-011_task-s02e03b	sub-01	332.732	333.41400000000004	am.
ses-011_task-s02e03b	sub-01	333.612	333.92600000000004	Let
ses-011_task-s02e03b	sub-01	333.948	334.03799999999995	me
ses-011_task-s02e03b	sub-01	334.044	334.166	just
ses-011_task-s02e03b	sub-01	334.188	334.32599999999996	get
ses-011_task-s02e03b	sub-01	334.348	334.486	my
ses-011_task-s02e03b	sub-01	334.508	335.19	coat.
ses-011_task-s02e03b	sub-01	345.53	346.13399999999996	Okay.
ses-011_task-s02e03b	sub-01	346.252	346.486	All
ses-011_task-s02e03b	sub-01	346.508	346.89799999999997	right.
ses-011_task-s02e03b	sub-01	347.004	347.226	It
ses-011_task-s02e03b	sub-01	347.248	347.33799999999997	was
ses-011_task-s02e03b	sub-01	347.344	347.466	an
ses-011_task-s02e03b	sub-01	347.488	347.862	accident.
ses-011_task-s02e03b	sub-01	347.926	348.106	I
ses-011_task-s02e03b	sub-01	348.128	348.55	swear,
ses-011_task-s02e03b	sub-01	348.63	348.778	all
ses-011_task-s02e03b	sub-01	348.784	349.146	right?
ses-011_task-s02e03b	sub-01	349.248	349.418	I
ses-011_task-s02e03b	sub-01	349.424	349.498	was
ses-011_task-s02e03b	sub-01	349.504	349.67400000000004	putting
ses-011_task-s02e03b	sub-01	349.712	349.818	on
ses-011_task-s02e03b	sub-01	349.824	349.946	my
ses-011_task-s02e03b	sub-01	349.968	350.24600000000004	jacket
ses-011_task-s02e03b	sub-01	350.278	350.57	and
ses-011_task-s02e03b	sub-01	350.64	350.83799999999997	the
ses-011_task-s02e03b	sub-01	350.864	351.294	thing
ses-011_task-s02e03b	sub-01	351.412	351.64599999999996	and
ses-011_task-s02e03b	sub-01	351.668	351.806	the
ses-011_task-s02e03b	sub-01	351.828	352.058	lamp
ses-011_task-s02e03b	sub-01	352.074	352.302	and
ses-011_task-s02e03b	sub-01	352.356	352.478	it
ses-011_task-s02e03b	sub-01	352.484	352.762	broke.
ses-011_task-s02e03b	sub-01	352.826	353.15000000000003	Oh,
ses-011_task-s02e03b	sub-01	353.22	353.742	please,
ses-011_task-s02e03b	sub-01	353.876	354.426	Monica.
ses-011_task-s02e03b	sub-01	354.458	354.66600000000005	"[""""You've"
ses-011_task-s02e03b	sub-01	354.698	354.894	always
ses-011_task-s02e03b	sub-01	354.932	355.226	hated
ses-011_task-s02e03b	sub-01	355.258	355.454	my']
ses-011_task-s02e03b	sub-01	355.492	356.154	lamp.
ses-011_task-s02e03b	sub-01	356.282	356.526	And
ses-011_task-s02e03b	sub-01	356.548	356.974	now
ses-011_task-s02e03b	sub-01	357.092	357.32599999999996	all
ses-011_task-s02e03b	sub-01	357.348	357.486	of
ses-011_task-s02e03b	sub-01	357.508	357.64599999999996	['a
ses-011_task-s02e03b	sub-01	357.668	358.106	sudden
ses-011_task-s02e03b	sub-01	358.218	358.586	
ses-011_task-s02e03b	sub-01	358.618	359.006	it's
ses-011_task-s02e03b	sub-01	359.108	359.722	['magically.
ses-011_task-s02e03b	sub-01	359.786	360.058	It's
ses-011_task-s02e03b	sub-01	360.074	360.302	just']
ses-011_task-s02e03b	sub-01	360.356	360.954	broken.
ses-011_task-s02e03b	sub-01	361.082	361.578	Phoebe,
ses-011_task-s02e03b	sub-01	361.674	361.98199999999997	tell
ses-011_task-s02e03b	sub-01	362.036	362.458	['her.
ses-011_task-s02e03b	sub-01	362.564	362.882	Okay
ses-011_task-s02e03b	sub-01	362.936	363.106	
ses-011_task-s02e03b	sub-01	363.128	363.27799999999996	I
ses-011_task-s02e03b	sub-01	363.294	363.474	didn't
ses-011_task-s02e03b	sub-01	363.512	363.666	it
ses-011_task-s02e03b	sub-01	363.688	363.82599999999996	because
ses-011_task-s02e03b	sub-01	363.848	363.986	I
ses-011_task-s02e03b	sub-01	364.008	364.14599999999996	was
ses-011_task-s02e03b	sub-01	364.168	364.354	putting
ses-011_task-s02e03b	sub-01	364.392	364.546	on
ses-011_task-s02e03b	sub-01	364.568	364.70599999999996	my
ses-011_task-s02e03b	sub-01	364.728	365.326	jacket.
ses-011_task-s02e03b	sub-01	365.438	365.906	But
ses-011_task-s02e03b	sub-01	366.008	366.322	I
ses-011_task-s02e03b	sub-01	366.376	366.546	want
ses-011_task-s02e03b	sub-01	366.568	366.70599999999996	to
ses-011_task-s02e03b	sub-01	366.728	367.01	believe
ses-011_task-s02e03b	sub-01	367.08	367.7	you.
ses-011_task-s02e03b	sub-01	371.67	372.034	Hey,
ses-011_task-s02e03b	sub-01	372.072	372.814	Chandler.
ses-011_task-s02e03b	sub-01	372.942	373.486	Monica
ses-011_task-s02e03b	sub-01	373.518	373.666	just
ses-011_task-s02e03b	sub-01	373.688	373.88599999999997	broke
ses-011_task-s02e03b	sub-01	373.918	374.06600000000003	my
ses-011_task-s02e03b	sub-01	374.088	374.446	seashell
ses-011_task-s02e03b	sub-01	374.478	375.17	lamp.
ses-011_task-s02e03b	sub-01	376.25	377.03	['Neat.
ses-011_task-s02e03b	sub-01	377.45	377.82599999999996	I'm
ses-011_task-s02e03b	sub-01	377.858	377.958	going
ses-011_task-s02e03b	sub-01	377.964	378.086	to
ses-011_task-s02e03b	sub-01	378.108	378.306	die']
ses-011_task-s02e03b	sub-01	378.338	379.03000000000003	alone.
ses-011_task-s02e03b	sub-01	381.93	382.342	Okay,
ses-011_task-s02e03b	sub-01	382.396	382.61400000000003	you
ses-011_task-s02e03b	sub-01	382.652	383.24	win.
ses-011_task-s02e03b	sub-01	384.97	385.586	Chandler,
ses-011_task-s02e03b	sub-01	385.618	385.718	you
ses-011_task-s02e03b	sub-01	385.724	385.894	are
ses-011_task-s02e03b	sub-01	385.932	386.086	not
ses-011_task-s02e03b	sub-01	386.108	386.198	going
ses-011_task-s02e03b	sub-01	386.204	386.374	to
ses-011_task-s02e03b	sub-01	386.412	386.674	die
ses-011_task-s02e03b	sub-01	386.722	387.48999999999995	alone.
ses-011_task-s02e03b	sub-01	387.65	388.14599999999996	Janice
ses-011_task-s02e03b	sub-01	388.178	388.326	was
ses-011_task-s02e03b	sub-01	388.348	388.486	my
ses-011_task-s02e03b	sub-01	388.508	388.798	safety
ses-011_task-s02e03b	sub-01	388.834	389.274	net,
ses-011_task-s02e03b	sub-01	389.392	389.866	okay?
ses-011_task-s02e03b	sub-01	389.968	390.18600000000004	And
ses-011_task-s02e03b	sub-01	390.208	390.394	now
ses-011_task-s02e03b	sub-01	390.432	390.538	I
ses-011_task-s02e03b	sub-01	390.544	390.618	have
ses-011_task-s02e03b	sub-01	390.624	390.74600000000004	to
ses-011_task-s02e03b	sub-01	390.768	390.90599999999995	get
ses-011_task-s02e03b	sub-01	390.928	391.018	a
ses-011_task-s02e03b	sub-01	391.024	391.69	snake.
ses-011_task-s02e03b	sub-01	393.87	394.186	Why
ses-011_task-s02e03b	sub-01	394.208	394.394	is
ses-011_task-s02e03b	sub-01	394.432	394.97	['that?
ses-011_task-s02e03b	sub-01	395.12	395.386	If
ses-011_task-s02e03b	sub-01	395.408	395.558	I'm
ses-011_task-s02e03b	sub-01	395.574	395.658	going
ses-011_task-s02e03b	sub-01	395.664	395.738	to
ses-011_task-s02e03b	sub-01	395.744	395.86600000000004	be
ses-011_task-s02e03b	sub-01	395.888	396.02599999999995	an']
ses-011_task-s02e03b	sub-01	396.048	396.378	['old
ses-011_task-s02e03b	sub-01	396.464	396.886	
ses-011_task-s02e03b	sub-01	396.918	397.258	lonely
ses-011_task-s02e03b	sub-01	397.344	397.558	man
ses-011_task-s02e03b	sub-01	397.574	397.658	
ses-011_task-s02e03b	sub-01	397.664	397.786	I'm
ses-011_task-s02e03b	sub-01	397.808	397.94599999999997	need
ses-011_task-s02e03b	sub-01	397.968	398.49	a
ses-011_task-s02e03b	sub-01	398.64	399.05	know
ses-011_task-s02e03b	sub-01	399.12	399.354	a
ses-011_task-s02e03b	sub-01	399.392	400.022	hook.
ses-011_task-s02e03b	sub-01	400.166	400.474	Like
ses-011_task-s02e03b	sub-01	400.512	400.666	that
ses-011_task-s02e03b	sub-01	400.688	400.82599999999996	guy
ses-011_task-s02e03b	sub-01	400.848	400.938	in
ses-011_task-s02e03b	sub-01	400.944	401.01800000000003	the
ses-011_task-s02e03b	sub-01	401.024	401.286	subway
ses-011_task-s02e03b	sub-01	401.318	401.466	who
ses-011_task-s02e03b	sub-01	401.488	401.638	eats
ses-011_task-s02e03b	sub-01	401.654	401.786	his
ses-011_task-s02e03b	sub-01	401.808	401.99399999999997	own
ses-011_task-s02e03b	sub-01	402.032	402.62	face.
ses-011_task-s02e03b	sub-01	403.63	403.95799999999997	['So
ses-011_task-s02e03b	sub-01	403.984	404.078	I
ses-011_task-s02e03b	sub-01	404.084	404.254	figure
ses-011_task-s02e03b	sub-01	404.292	404.45799999999997	I'll
ses-011_task-s02e03b	sub-01	404.474	404.606	be
ses-011_task-s02e03b	sub-01	404.628	404.86199999999997	crazy
ses-011_task-s02e03b	sub-01	404.916	405.134	man
ses-011_task-s02e03b	sub-01	405.172	405.278	with']
ses-011_task-s02e03b	sub-01	405.284	405.406	a
ses-011_task-s02e03b	sub-01	405.428	406.11	snake.
ses-011_task-s02e03b	sub-01	406.45	406.90999999999997	['Crazy
ses-011_task-s02e03b	sub-01	406.98	407.30600000000004	snake
ses-011_task-s02e03b	sub-01	407.338	407.726	
ses-011_task-s02e03b	sub-01	407.828	408.046	man.
ses-011_task-s02e03b	sub-01	408.068	408.21799999999996	And
ses-011_task-s02e03b	sub-01	408.234	408.366	get
ses-011_task-s02e03b	sub-01	408.388	408.57399999999996	more
ses-011_task-s02e03b	sub-01	408.612	409.16200000000003	snakes.
ses-011_task-s02e03b	sub-01	409.226	409.454	Call
ses-011_task-s02e03b	sub-01	409.492	409.646	them
ses-011_task-s02e03b	sub-01	409.668	409.854	['my
ses-011_task-s02e03b	sub-01	409.892	410.234	babies.
ses-011_task-s02e03b	sub-01	410.282	410.542	Kids
ses-011_task-s02e03b	sub-01	410.596	410.826	won't
ses-011_task-s02e03b	sub-01	410.858	411.05400000000003	walk']
ses-011_task-s02e03b	sub-01	411.092	411.294	past
ses-011_task-s02e03b	sub-01	411.332	411.486	my
ses-011_task-s02e03b	sub-01	411.508	411.74199999999996	place.
ses-011_task-s02e03b	sub-01	411.796	411.966	They
ses-011_task-s02e03b	sub-01	411.988	412.174	will
ses-011_task-s02e03b	sub-01	412.212	412.51	run.
ses-011_task-s02e03b	sub-01	412.58	412.81399999999996	Run
ses-011_task-s02e03b	sub-01	412.852	413.054	away
ses-011_task-s02e03b	sub-01	413.092	413.294	from
ses-011_task-s02e03b	sub-01	413.332	413.582	crazy
ses-011_task-s02e03b	sub-01	413.636	413.91400000000004	Snake
ses-011_task-s02e03b	sub-01	413.962	414.174	man.
ses-011_task-s02e03b	sub-01	414.212	414.474	Nice
ses-011_task-s02e03b	sub-01	414.532	415.14	job.
ses-011_task-s02e03b	sub-01	419.11	419.694	"[""""You've"
ses-011_task-s02e03b	sub-01	419.742	419.906	got
ses-011_task-s02e03b	sub-01	419.928	420.066	to']
ses-011_task-s02e03b	sub-01	420.088	420.274	get
ses-011_task-s02e03b	sub-01	420.312	420.514	over
ses-011_task-s02e03b	sub-01	420.552	421.14000000000004	this.
ses-011_task-s02e03b	sub-01	422.23	422.63800000000003	"[""""You're"
ses-011_task-s02e03b	sub-01	422.654	422.834	not
ses-011_task-s02e03b	sub-01	422.872	422.978	going
ses-011_task-s02e03b	sub-01	422.984	423.106	to']
ses-011_task-s02e03b	sub-01	423.128	423.26599999999996	end
ses-011_task-s02e03b	sub-01	423.288	423.426	up
ses-011_task-s02e03b	sub-01	423.448	423.87	alone.
ses-011_task-s02e03b	sub-01	423.95	424.146	Of
ses-011_task-s02e03b	sub-01	424.168	424.546	course
ses-011_task-s02e03b	sub-01	424.648	424.91400000000004	I
ses-011_task-s02e03b	sub-01	424.952	425.538	am.
ses-011_task-s02e03b	sub-01	425.704	426.034	I
ses-011_task-s02e03b	sub-01	426.072	426.442	['reject
ses-011_task-s02e03b	sub-01	426.526	426.918	anyone
ses-011_task-s02e03b	sub-01	427.004	427.394	"who's""""]"
ses-011_task-s02e03b	sub-01	427.442	427.75	crazy
ses-011_task-s02e03b	sub-01	427.82	428.054	enough
ses-011_task-s02e03b	sub-01	428.092	428.246	to
ses-011_task-s02e03b	sub-01	428.268	428.50199999999995	actually
ses-011_task-s02e03b	sub-01	428.556	428.774	go
ses-011_task-s02e03b	sub-01	428.812	428.966	out
ses-011_task-s02e03b	sub-01	428.988	429.174	with
ses-011_task-s02e03b	sub-01	429.212	429.462	me.
ses-011_task-s02e03b	sub-01	429.516	429.68600000000004	And
ses-011_task-s02e03b	sub-01	429.708	429.798	then
ses-011_task-s02e03b	sub-01	429.804	429.926	I
ses-011_task-s02e03b	sub-01	429.948	430.226	bitch
ses-011_task-s02e03b	sub-01	430.258	430.454	about
ses-011_task-s02e03b	sub-01	430.492	430.598	the
ses-011_task-s02e03b	sub-01	430.604	430.726	['fact
ses-011_task-s02e03b	sub-01	430.748	430.88599999999997	that
ses-011_task-s02e03b	sub-01	430.908	431.046	there
ses-011_task-s02e03b	sub-01	431.068	431.20599999999996	aren't
ses-011_task-s02e03b	sub-01	431.228	431.366	any
ses-011_task-s02e03b	sub-01	431.388	431.57399999999996	great
ses-011_task-s02e03b	sub-01	431.612	431.91	women']
ses-011_task-s02e03b	sub-01	431.98	432.166	out
ses-011_task-s02e03b	sub-01	432.188	432.76	there.
ses-011_task-s02e03b	sub-01	434.65	435.77799999999996	Chandler,
ses-011_task-s02e03b	sub-01	435.954	436.246	you
ses-011_task-s02e03b	sub-01	436.268	436.50199999999995	have
ses-011_task-s02e03b	sub-01	436.556	436.822	just
ses-011_task-s02e03b	sub-01	436.876	437.534	described
ses-011_task-s02e03b	sub-01	437.602	438.40599999999995	virtually
ses-011_task-s02e03b	sub-01	438.598	439.194	every
ses-011_task-s02e03b	sub-01	439.312	439.642	man
ses-011_task-s02e03b	sub-01	439.696	439.86600000000004	that
ses-011_task-s02e03b	sub-01	439.888	440.02599999999995	we
ses-011_task-s02e03b	sub-01	440.048	440.282	have
ses-011_task-s02e03b	sub-01	440.336	440.55400000000003	ever
ses-011_task-s02e03b	sub-01	440.592	440.794	gone
ses-011_task-s02e03b	sub-01	440.832	441.034	out
ses-011_task-s02e03b	sub-01	441.072	441.466	with.
ses-011_task-s02e03b	sub-01	441.568	442.21999999999997	Yeah,
ses-011_task-s02e03b	sub-01	442.83	443.19399999999996	you
ses-011_task-s02e03b	sub-01	443.232	443.386	are
ses-011_task-s02e03b	sub-01	443.408	443.546	not
ses-011_task-s02e03b	sub-01	443.568	443.70599999999996	a
ses-011_task-s02e03b	sub-01	443.728	444.342	['freak.
ses-011_task-s02e03b	sub-01	444.486	444.806	You're
ses-011_task-s02e03b	sub-01	444.838	444.93800000000005	a
ses-011_task-s02e03b	sub-01	444.944	445.5	guy.']
ses-011_task-s02e03b	sub-01	446.43	446.842	Yeah,
ses-011_task-s02e03b	sub-01	446.896	447.206	['honey
ses-011_task-s02e03b	sub-01	447.238	447.526	
ses-011_task-s02e03b	sub-01	447.558	447.94599999999997	she's
ses-011_task-s02e03b	sub-01	448.048	448.266	right.
ses-011_task-s02e03b	sub-01	448.288	448.426	I
ses-011_task-s02e03b	sub-01	448.448	448.63399999999996	you
ses-011_task-s02e03b	sub-01	448.672	448.826	all
ses-011_task-s02e03b	sub-01	448.848	449.034	do
ses-011_task-s02e03b	sub-01	449.072	449.466	it.
ses-011_task-s02e03b	sub-01	449.568	449.834	This
ses-011_task-s02e03b	sub-01	449.872	450.074	one
ses-011_task-s02e03b	sub-01	450.112	450.314	guy
ses-011_task-s02e03b	sub-01	450.352	450.518	stopped
ses-011_task-s02e03b	sub-01	450.534	450.762	seeing
ses-011_task-s02e03b	sub-01	450.816	451.36999999999995	me
ses-011_task-s02e03b	sub-01	451.52	451.846	['because
ses-011_task-s02e03b	sub-01	451.888	452.142	his
ses-011_task-s02e03b	sub-01	452.196	452.51000000000005	cat
ses-011_task-s02e03b	sub-01	452.58	452.906	"didn't""""]"
ses-011_task-s02e03b	sub-01	452.938	453.134	like
ses-011_task-s02e03b	sub-01	453.172	453.56600000000003	me.
ses-011_task-s02e03b	sub-01	453.668	454.03000000000003	Or
ses-011_task-s02e03b	sub-01	454.1	454.286	this
ses-011_task-s02e03b	sub-01	454.308	454.49399999999997	guy
ses-011_task-s02e03b	sub-01	454.532	454.858	dumped
ses-011_task-s02e03b	sub-01	454.874	455.05400000000003	me
ses-011_task-s02e03b	sub-01	455.092	455.294	because
ses-011_task-s02e03b	sub-01	455.332	455.486	I
ses-011_task-s02e03b	sub-01	455.508	455.70599999999996	fell
ses-011_task-s02e03b	sub-01	455.738	456.026	asleep
ses-011_task-s02e03b	sub-01	456.058	456.302	during
ses-011_task-s02e03b	sub-01	456.356	456.746	spinal
ses-011_task-s02e03b	sub-01	456.778	457.178	tap.
ses-011_task-s02e03b	sub-01	457.274	457.534	You
ses-011_task-s02e03b	sub-01	457.572	457.738	fell
ses-011_task-s02e03b	sub-01	457.754	458.154	asleep
ses-011_task-s02e03b	sub-01	458.202	458.414	during
ses-011_task-s02e03b	sub-01	458.452	459.23	spinal
ses-011_task-s02e03b	sub-01	460.77	461.18199999999996	['oh
ses-011_task-s02e03b	sub-01	461.236	461.406	
ses-011_task-s02e03b	sub-01	461.428	461.706	that
ses-011_task-s02e03b	sub-01	461.738	461.898	Teddy
ses-011_task-s02e03b	sub-01	461.914	461.998	his
ses-011_task-s02e03b	sub-01	462.004	462.12600000000003	name
ses-011_task-s02e03b	sub-01	462.148	462.238	in
ses-011_task-s02e03b	sub-01	462.244	462.36600000000004	high
ses-011_task-s02e03b	sub-01	462.388	462.57399999999996	school
ses-011_task-s02e03b	sub-01	462.612	462.766	who
ses-011_task-s02e03b	sub-01	462.788	462.986	stopped
ses-011_task-s02e03b	sub-01	463.018	463.214	seeing
ses-011_task-s02e03b	sub-01	463.252	463.454	you
ses-011_task-s02e03b	sub-01	463.492	463.706	because
ses-011_task-s02e03b	sub-01	463.748	463.858	he
ses-011_task-s02e03b	sub-01	463.864	464.034	thought
ses-011_task-s02e03b	sub-01	464.072	464.178	you
ses-011_task-s02e03b	sub-01	464.184	464.30600000000004	were
ses-011_task-s02e03b	sub-01	464.328	464.51399999999995	too
ses-011_task-s02e03b	sub-01	464.552	465.33000000000004	fat.
ses-011_task-s02e03b	sub-01	466.15	466.51399999999995	['He
ses-011_task-s02e03b	sub-01	466.552	466.706	told
ses-011_task-s02e03b	sub-01	466.728	466.866	me
ses-011_task-s02e03b	sub-01	466.888	466.97799999999995	it
ses-011_task-s02e03b	sub-01	466.984	467.106	was
ses-011_task-s02e03b	sub-01	467.128	467.31399999999996	because
ses-011_task-s02e03b	sub-01	467.352	467.45799999999997	he
ses-011_task-s02e03b	sub-01	467.464	467.726	"didn't""""]"
ses-011_task-s02e03b	sub-01	467.758	467.906	have
ses-011_task-s02e03b	sub-01	467.928	468.114	time
ses-011_task-s02e03b	sub-01	468.152	468.306	for
ses-011_task-s02e03b	sub-01	468.328	468.46599999999995	me
ses-011_task-s02e03b	sub-01	468.488	468.674	because
ses-011_task-s02e03b	sub-01	468.712	468.866	of
ses-011_task-s02e03b	sub-01	468.888	469.02599999999995	the
ses-011_task-s02e03b	sub-01	469.048	469.62	play.
ses-011_task-s02e03b	sub-01	470.63	471.086	"[""""That's"
ses-011_task-s02e03b	sub-01	471.118	471.266	what
ses-011_task-s02e03b	sub-01	471.288	471.474	I
ses-011_task-s02e03b	sub-01	471.512	472.1	said.']
ses-011_task-s02e03b	sub-01	473.35	473.81	Anyway,
ses-011_task-s02e03b	sub-01	473.88	474.066	my
ses-011_task-s02e03b	sub-01	474.088	474.322	point
ses-011_task-s02e03b	sub-01	474.376	474.834	being
ses-011_task-s02e03b	sub-01	474.952	475.186	you
ses-011_task-s02e03b	sub-01	475.208	475.394	are
ses-011_task-s02e03b	sub-01	475.432	475.682	no
ses-011_task-s02e03b	sub-01	475.736	476.002	different
ses-011_task-s02e03b	sub-01	476.056	476.226	than
ses-011_task-s02e03b	sub-01	476.248	476.38599999999997	the
ses-011_task-s02e03b	sub-01	476.408	476.594	rest
ses-011_task-s02e03b	sub-01	476.632	476.738	of
ses-011_task-s02e03b	sub-01	476.744	477.01000000000005	them.
ses-011_task-s02e03b	sub-01	477.08	477.31399999999996	Wait
ses-011_task-s02e03b	sub-01	477.352	477.45799999999997	a
ses-011_task-s02e03b	sub-01	477.464	477.658	minute.
ses-011_task-s02e03b	sub-01	477.694	477.846	Wait
ses-011_task-s02e03b	sub-01	477.868	477.95799999999997	a
ses-011_task-s02e03b	sub-01	477.964	478.29	minute.
ses-011_task-s02e03b	sub-01	478.37	478.61400000000003	Yes,
ses-011_task-s02e03b	sub-01	478.652	478.806	he
ses-011_task-s02e03b	sub-01	478.828	479.44599999999997	is.
ses-011_task-s02e03b	sub-01	479.628	479.926	You
ses-011_task-s02e03b	sub-01	479.948	480.13399999999996	are
ses-011_task-s02e03b	sub-01	480.172	480.67400000000004	totally
ses-011_task-s02e03b	sub-01	480.722	481.318	different.
ses-011_task-s02e03b	sub-01	481.484	481.76599999999996	In
ses-011_task-s02e03b	sub-01	481.788	481.878	a
ses-011_task-s02e03b	sub-01	481.884	482.10200000000003	bad
ses-011_task-s02e03b	sub-01	482.156	482.422	way?
ses-011_task-s02e03b	sub-01	482.476	482.694	No,
ses-011_task-s02e03b	sub-01	482.732	483.026	honey.
ses-011_task-s02e03b	sub-01	483.058	483.254	In
ses-011_task-s02e03b	sub-01	483.292	483.44599999999997	a
ses-011_task-s02e03b	sub-01	483.468	483.954	wonderful
ses-011_task-s02e03b	sub-01	484.002	484.598	way.
ses-011_task-s02e03b	sub-01	484.764	485.046	You
ses-011_task-s02e03b	sub-01	485.068	485.20599999999996	know
ses-011_task-s02e03b	sub-01	485.228	485.366	what
ses-011_task-s02e03b	sub-01	485.388	485.57399999999996	you
ses-011_task-s02e03b	sub-01	485.612	486.29400000000004	want
ses-011_task-s02e03b	sub-01	486.492	486.80600000000004	mean,
ses-011_task-s02e03b	sub-01	486.828	487.01399999999995	most
ses-011_task-s02e03b	sub-01	487.052	487.206	guys
ses-011_task-s02e03b	sub-01	487.228	487.378	"[""""don't"
ses-011_task-s02e03b	sub-01	487.394	487.526	even
